a_RLH2_alpha_N,a_RLH2_alpha_P,b_RLH2_mean_tpost,b_RLH2_habit_weight,c_RLH2_alpha_action,d_RLH2_alpha_action
0.02331482745886279,1.3281894727705035e-5,0.8363079622281011,0.99996172430195,0.9737826757576756,-0.023301545564135086
0.1053366577274354,0.15682492240934962,2.948228502580449,0.5489419505330051,0.5056469577074768,0.05148826468191421
0.00771588552211288,4.2079830141121865e-7,1.6856886314565687,0.1841336780149705,0.6307462027797243,-0.007715464723811469
0.38119003007644847,7.184938168393574e-4,2.0983346791559,0.9995939519947756,0.07119275717457699,-0.3804715362596091
0.02581146229633411,0.9999929417721132,5.049386846405229,3.1259436590235654e-6,0.6895144929381876,0.974181479475779
0.14226539232752317,2.7874807808972876e-10,0.8154624572454968,0.8837190530890839,0.2790989277495213,-0.14226539204877509
0.5739379490982051,0.2387987395477276,1.5471241308358168,0.575106510287823,0.22278569419934496,-0.3351392095504775
0.00585877129452885,0.00348051420567005,0.980978071485464,0.5247270427999775,0.07314477687604613,-0.0023782570888587996
0.4191428427447916,5.215503017651759e-5,0.7669165204678362,0.999958310750694,0.07401085198393187,-0.41909068771461505
0.2814643670845388,1.869284963678348e-5,2.190588142085538,0.8847226351847137,0.9789568734092444,-0.281445674234902
0.4010850675191998,0.5527320291861134,0.6554262772817461,0.7366247842780371,0.10455546541379045,0.1516469616669136
0.04701101968503655,4.201268452129868e-5,2.9532011883931175,0.9998871358995328,0.16974150699967136,-0.04696900700051525
0.00402505207820486,4.902155902027782e-6,1.1687815588900798,0.34390313108598103,0.6035576023794991,-0.004020149922302832
0.24580571734132037,0.19470113311011544,0.7717795993514611,0.9999999999312962,0.03542656919435931,-0.051104584231204925
0.6208466484332076,0.9999999979804164,3.4721709179131053,0.6029421702217823,0.29852621325790185,0.3791533495472088
0.666731775931966,0.21891382573922655,2.316245071684588,0.9999706899619232,0.05384000312181304,-0.4478179501927394
0.16625625163684937,0.5864823709558077,1.8820183404558404,0.9994973139340642,0.05846874944066049,0.4202261193189583
0.3699203224533328,3.725748586121828e-5,3.111839541245791,0.9940648784874392,0.10608479750963253,-0.3698830649674716
0.09459157836494758,1.8541145268767683e-10,3.3736347365406645,0.9999065817356296,0.7591540419652593,-0.09459157817953613
0.28097791889021073,0.01582047113333847,2.170460390946502,0.9999668896376734,0.17311772859612592,-0.2651574477568723
0.0615010835411539,0.22556383917667083,1.0657539730885857,0.9999999995733752,0.01130214206942666,0.16406275563551692
0.0925184520005399,0.9275700603441852,0.603285082474859,0.999999999390984,0.06682958735565156,0.8350516083436453
0.329346608790565,0.03475870559370156,0.4817183911238825,0.9898989393532908,5.904032398354801e-7,-0.29458790319686345
0.49539073023549,0.6126579478100866,1.0114748354418774,0.9999999999947796,0.05962981166007376,0.11726721757459663
0.08535910147674641,0.3262910186767267,3.4456001984126985,0.10948073045118388,0.24102884103003436,0.2409319171999803
