x_axis_mean_tpost,a_habit_weight,b_alpha_action,c_alpha_R,x_axis_mean_tpost_TpostOutLiersRemoved,d_habit_weight_mean_tpost_TpostOutLiersRemoved,e_alpha_action_mean_tpost_TpostOutLiersRemoved,f_alpha_R_mean_tpost_TpostOutLiersRemoved
2.2935182291666667,0.673815214206437,0.8345623665406465,0.07947498079840068,2.2935182291666667,0.673815214206437,0.8345623665406465,0.07947498079840068
1.072922691993464,0.2320177093647752,0.07484903922282617,0.02215427905962731,1.072922691993464,0.2320177093647752,0.07484903922282617,0.02215427905962731
0.5745431430446194,0.9993072834837492,0.00958757011054249,0.2383851449914516,0.5745431430446194,0.9993072834837492,0.00958757011054249,0.2383851449914516
4.345153632054673,0.9116935135166664,0.1406818246665886,6.732606537217596e-7,4.345153632054673,0.9116935135166664,0.1406818246665886,6.732606537217596e-7
2.8440473994502313,0.10574105395141652,0.5870611375659347,2.2125360642767038e-10,2.8440473994502313,0.10574105395141652,0.5870611375659347,2.2125360642767038e-10
1.5632931732918263,0.9999712767730788,0.0411931616172394,0.9930362897275667,1.5632931732918263,0.9999712767730788,0.0411931616172394,0.9930362897275667
2.5728607524778297,0.888227553377948,7.515109471181e-9,0.12362632278187284,2.5728607524778297,0.888227553377948,7.515109471181e-9,0.12362632278187284
3.55483164983165,0.999508903478872,2.398251142199312e-9,0.10408273038554272,3.55483164983165,0.999508903478872,2.398251142199312e-9,0.10408273038554272
0.8897270095521312,0.42744917303563296,0.15795286314938362,0.01589217614341298,0.8897270095521312,0.42744917303563296,0.15795286314938362,0.01589217614341298
4.033025030525031,0.8621813749275966,1.527917955232578e-8,0.5961402660138917,4.033025030525031,0.8621813749275966,1.527917955232578e-8,0.5961402660138917
1.4910396499719416,0.5150251206786934,0.0953670715004038,2.034769391739623e-9,1.4910396499719416,0.5150251206786934,0.0953670715004038,2.034769391739623e-9
0.7659687268518518,0.7766832799908245,0.13900630825095556,1.3239256550931698e-5,0.7659687268518518,0.7766832799908245,0.13900630825095556,1.3239256550931698e-5
0.17875632376370784,0.8681050535584832,0.02213436683844708,5.623069726862034e-7,0.17875632376370784,0.8681050535584832,0.02213436683844708,5.623069726862034e-7
3.977234928542673,0.6604837753366825,0.1598246699033962,0.01091229205219427,3.977234928542673,0.6604837753366825,0.1598246699033962,0.01091229205219427
2.2609227958304214,0.9996151567336494,7.39034887648537e-8,0.06598928575755318,2.2609227958304214,0.9996151567336494,7.39034887648537e-8,0.06598928575755318
1.7798648665287629,0.9320085685686056,0.27611441476832366,0.00810316746623541,1.7798648665287629,0.9320085685686056,0.27611441476832366,0.00810316746623541
0.8312005855741587,0.6671756602078232,0.08000351776335965,0.00368002596353147,0.8312005855741587,0.6671756602078232,0.08000351776335965,0.00368002596353147
2.1506219460519547,0.9809497350301032,0.01203208084009227,0.03689942064141508,2.1506219460519547,0.9809497350301032,0.01203208084009227,0.03689942064141508
3.5783315177923023,0.9999583971390804,0.5591355598328642,0.9929054995829066,3.5783315177923023,0.9999583971390804,0.5591355598328642,0.9929054995829066
4.137989804964539,0.996541676549205,0.01338999919489414,0.1859261522653422,4.137989804964539,0.996541676549205,0.01338999919489414,0.1859261522653422
1.8379415294924555,0.9999919104866452,0.26419061763658797,5.141671962753101e-9,1.8379415294924555,0.9999919104866452,0.26419061763658797,5.141671962753101e-9
1.26833648989899,0.6552936845748227,0.1720842888330135,0.01066873364727993,1.26833648989899,0.6552936845748227,0.1720842888330135,0.01066873364727993
10.77925625696185,0.4822511401062659,0.5834700065942515,0.06711266722621492,3.6397480324074074,0.2625433134243841,0.3789857714877862,0.00967359850433049
3.6397480324074074,0.2625433134243841,0.3789857714877862,0.00967359850433049,4.784900435073628,0.9986203960055566,0.1767234562677073,0.7210165567338124
4.784900435073628,0.9986203960055566,0.1767234562677073,0.7210165567338124,4.723030671296296,0.9934797801495464,0.528606240650958,0.1234850256421725
4.723030671296296,0.9934797801495464,0.528606240650958,0.1234850256421725,1.4912091081267218,0.9999714319822304,0.07874296194480344,0.7695437762082324
1.4912091081267218,0.9999714319822304,0.07874296194480344,0.7695437762082324,2.313052090705355,0.9999980259226732,7.188654079076613e-6,0.10915559955557008
2.313052090705355,0.9999980259226732,7.188654079076613e-6,0.10915559955557008,1.2850718081637975,0.9999771839732076,0.14871652303360616,0.7881994030446324
1.2850718081637975,0.9999771839732076,0.14871652303360616,0.7881994030446324,1.523627031780689,0.11968756197083988,0.31404721815935943,0.00771324147309779
1.523627031780689,0.11968756197083988,0.31404721815935943,0.00771324147309779,4.2589461862852955,0.914146986939774,0.02447278559222321,0.00405778973612217
4.2589461862852955,0.914146986939774,0.02447278559222321,0.00405778973612217,2.5193789910600257,0.9996205651992208,0.00243191219070056,1.3415299556992724e-9
2.5193789910600257,0.9996205651992208,0.00243191219070056,1.3415299556992724e-9,0.5396632047172912,0.9997825642719116,0.06627863202573953,0.7636857788386755
