a_user1_Tpost,a_user1_likes,a_user2_Tpost,a_user2_likes,a_user3_Tpost,a_user3_likes,c_AHdisc_age,d_AHdisc_meantpost,e_AHdisc_AHIscore,f_AHdisc_followers_ageOutliersexcluded,f_AHdisc_meantpost_ageOutliersexcluded,f_AHdisc_AHI_ageOutliersexcluded,g_AHconf_age,h_AHconf_meantpost,i_AHconf_AHIscore,j_AHconf_followers_ageOutliersexcluded,j_AHconf_meantpost_ageOutliersexcluded,j_AHconf_AHI_ageOutliersexcluded
0.03383101851851852,0,1.397222222222222,0,NA,NA,51.3277174119705,1.5122791640946502,2.29,3080,0.6713055935033394,4.08,22.424285655436407,1.9068071477562218,2.5,200,1.098066650115141,2.92
0.00921296296296296,0,1.602789351851852,0,NA,NA,35.55297541638148,3.4380650550314464,3.21,370,3.4432376246438747,1.75,28.82870652394352,1.221301144894895,3.33,1160,4.0998555148555145,3.79
0.01787037037037037,1,0.3938194444444445,0,NA,NA,44.34607749004994,0.6713055935033394,4.08,830,3.7817813861655774,4.13,36.0093210510305,2.099869368908382,2.63,1050,0.9943248985286657,3.33
0.830925925925926,1,0.6061689814814815,0,NA,NA,33.43721886328491,1.0087280910460783,2.54,1230,1.2377336681143685,3.79,26.73571611909651,1.098066650115141,2.92,2100,3.9358980988967693,3.67
0.6996875,0,4.379849537037037,0,NA,NA,61.20920469237205,3.4432376246438747,1.75,380,1.8071952913279132,4.38,30.977961473622837,4.0998555148555145,3.79,230,2.660510892410816,3.13
1.1824305555555557,0,2.0761689814814814,2,NA,NA,67.50343612949021,1.9184230724838411,4.25,30,2.8552458586516205,2.83,67.49561554110579,0.9943248985286657,3.33,20,2.3236661621557455,3.79
0.00510416666666666,1,2.1129166666666666,0,NA,NA,21.911311506578446,3.7817813861655774,4.13,290,1.7200443844605475,2.38,21.53817362537075,3.9358980988967693,3.67,200,3.033584997704316,3.63
0.2667824074074074,1,0.5309375,0,NA,NA,68.5815958437904,1.2377336681143685,3.79,750,0.717689172317002,3.38,33.053516110223846,2.660510892410816,3.13,250,1.351351974607183,2.46
0.4063078703703704,0,1.4729166666666669,1,NA,NA,45.946793926027325,1.0808199226546906,2.17,270,1.5201381624825663,3,55.108694324029706,2.3236661621557455,3.79,180,0.6835955992411584,3.79
0.46642361111111114,2,0.6639236111111111,0,NA,NA,21.431818611047735,1.8071952913279132,4.38,210,2.160032530681569,1.96,35.268841261692906,3.033584997704316,3.63,1170,2.3920875820440695,3.5
0.02407407407407407,0,4.827847222222222,0,NA,NA,50.46273278069308,2.1283101851851853,2.88,1520,0.739218497141267,4,21.51431230511826,1.351351974607183,2.46,160,2.4378507954262987,2.21
0.008125,1,2.2984953703703703,1,NA,NA,25.158862365959386,2.8552458586516205,2.83,630,4.881791877104377,2.33,66.92284216797222,0.6835955992411584,3.79,1320,0.25461096145252393,3.46
0.10609953703703703,1,3.636388888888889,0,NA,NA,57.54809880979543,1.7200443844605475,2.38,320,2.7315212997512437,3.83,34.81906938423708,2.3920875820440695,3.5,200,1.5060463525266157,3.04
0.9762847222222222,0,1.0135416666666666,0,NA,NA,37.91317295992091,0.717689172317002,3.38,960,0.5472029476545685,2.96,53.94853163738687,2.4378507954262987,2.21,6840,0.6578766293025362,3.67
0.3871180555555555,1,1.658472222222222,1,NA,NA,30.825306106928284,1.5201381624825663,3,190,3.031774628111718,2.92,35.85050913250691,0.25461096145252393,3.46,30,4.023400205761317,2.25
0.49409722222222224,5,4.612152777777778,0,NA,NA,24.65417110299896,2.160032530681569,1.96,520,1.600153242762413,2.79,18.967100413212666,1.5060463525266157,3.04,70,4.291844042838019,3.42
